 idStation;speed;location;lat;lng
NC-4367482412456667;slow,fast;Strada Statale 73bis ‌Sant'Angelo in vado;43.674824;12.456667
OCPI-130-21XP22T3KKJAK00289;fast;VIA FOSSO DEL MALTEMPO ‌Urbania;43.665706;12.522638
OCPI-130-EVOS_thing5371;fast;Via Giuseppe Verdi ‌Urbania;43.671415;12.515576
OCPI-130-EVOS_thing5989;fast;VITTORIO VENETO 62 ‌Urbania;43.674444;12.514417
OCPI-130-EVOS_thing5516;slow,fast;Via Benedetto Croce 15 - CONAD ‌Fermignano;43.673797;12.647352
1376602.00514;fast;fornace vecchia, 11 ‌fermignano;43.688963;12.649361
OCPI-130-EVOS_thing5736;slow,fast;VIA METAURO 17 - IMAB ‌Fermignano;43.692197;12.655078
OCPI-130-EVOS_thing5632;slow,fast;VIA FALASCONI - parcheggio IMAB ‌Fermignano;43.697765;12.659838
OCPI-130-EVOS_thing5631;slow,fast;VIA DELL'INDUSTRIA - parcheggio Pensare Casa ‌Urbino;43.695586;12.695066
OCPI-130-EVOS_thing16068;fast;Via Antonio Gramsci, 4, 61038 Orciano di Pesa ‌Orciano Di Pesaro;43.683612;12.961114
OCPI-129-1ae84259-cc2f-40f6-930c-3840bc57a481;fast;Piazza Giuseppe Garibaldi, 37 ‌Terre Roveresche;43.688400;12.965020
OCPI-130-19XP22T3KK1AL00354;fast;Via Luigi Grilli 2 ‌Mondavio;43.674598;12.966976
OCPI-130-19XP22T3KK1AL00346;fast;San Michele  - PIAZZA STURZO ‌San Michele;43.661897;12.999584
OCPI-130-19XP22T3KK1AL00363;fast;Viale della Repubblica ‌Mondavio;43.674182;13.017957
OCPI-129-16dd60cc-0b1f-4807-bd4b-ec35460dc2d8;fast;Via Risorgimento, 9 ‌Monte Porzio;43.692670;13.049890
NC-4369811313091445;fast;Piazza Roma 18 ‌Monterado;43.698113;13.091445
NC-4369983113219773;fast;Strada Provinciale Sirolo Senigallia, 195 ‌Senigallia (AN);43.699831;13.219773
NC-4367689513287596;fast;S.S.16 Marzocca ‌Senigallia;43.676895;13.287596
OCPI-129-0f64eb85-6331-46e7-9a00-00509fe497e8;fast;SS16, 132 ‌Senigallia;43.676710;13.287650
OCPI-126-SC0100.CB;fast;Via XXIV Maggio ‌Marzocca;43.675545;13.288169
OCPI-130-EVOS_thing2176;fast;Via Andrea Pisano 120 - Sede Enel ‌Pisa;43.718741;10.383133
NC-4371531510383121;fast;Strada Statale 1 Via Aurelia ‌Pisa;43.715405;10.383242
OCPI-130-EVOS_thing6784;slow,fast;Via Diotisalvi, 2 ‌Pisa;43.720859;10.389395
OCPI-130-EVOS_thing6921;slow,fast;Via Pietrasantina ‌Pisa;43.728658;10.389487
OCPI-130-21XP22T5HKJAL00005_171ffxw8vj6;slow,fast;Via Porta a Mare, 23, 56122 Pisa PI, Italy ‌Pisa;43.711094;10.391458
OCPI-130-21XP22T5HK4AM00109_171lgrwv0v7;slow,fast;Piazza Solferino, 6, 56126 Pisa PI, Italia ‌Pisa;43.715814;10.394659
OCPI-130-21XP22T5HK4AM00006_171g9fn9sum;slow,fast;Via Francesco Crispi, 68, 56125 Pisa PI, Ital ‌Pisa;43.711736;10.397006
NC-4372455910397481;slow;Via Piave, 10 ‌Pisa;43.724501;10.397462
WA-ENELIT-277;slow,fast;Via dell'Aeroporto ‌Pisa;43.700566;10.399744
OCPI-130-EVOS_thing6794;slow,fast;Via Pasquale Galluppi ‌Pisa;43.725740;10.398330
OCPI-130-EVOS_thing9898;slow,fast;Via dell'Aeroporto, 65 ‌Pisa;43.700566;10.399744
WA-ENELIT-2306;slow,fast;Via Cavalcavia San Giusto ‌Pisa;43.705195;10.401364
OCPI-130-EVOS_thing6843;fast,slow;Via Cavalcavia San Giusto ‌Pisa;43.705216;10.401302
NC-4370543010438739;slow;Via Filippo Mazzei, 2 ‌Pisa;43.705356;10.438870
OCPI-130-EVOS_thing9482;slow,fast;Via Puglia ‌Pisa;43.707619;10.432420
OCPI-130-EVOS_thing13145;slow,fast;Piazza Caduti di Cefalonia Divisione Acqui, 1 ‌Pisa;43.709747;10.409334
OCPI-130-19XP22T3KK4AD00385_171dqza48de;fast;VIA VITTORIO FRASCANI, 1 - Penny Market ‌Pisa;43.709767;10.433122
OCPI-130-EVOS_thing17641;slow,fast;Piazza Caduti di Cefalonia Divisione Acqui, 1 ‌Pisa;43.710037;10.409921
WA-ENELIT-80;slow,fast;Piazza San Silvestro ‌Pisa;43.714157;10.408951
NC-4371600510401337;slow;Lungarno Antonio Pacinotti, 12 ‌Pisa;43.716532;10.401160
OCPI-129-7f0a9eae-df36-40c7-a379-c809a0deace4;fast,rapid;Via Giosuè Carducci, 13 ‌San Giuliano Terme;43.724730;10.418240
OCPI-130-EVOS_thing9950;slow,fast;Via Luigi Russo ‌Pisa;43.710094;10.421649
OCPI-130-EVOS_thing9484;slow,fast;Via Gian Battista Queirolo ‌Pisa;43.710199;10.400169
OCPI-130-EVOS_thing9486;slow,fast;Via Pietro Nenni ‌Pisa;43.712303;10.421289
OCPI-130-21XP22T5HKJAL00002_171j0pjn1gt;slow,fast;Piazza S. Silvestro, Pisa PI, Italy ‌Pisa;43.713897;10.409261
OCPI-130-EVOS_thing9495;slow,fast;Via Manara Valgimigli ‌Pisa;43.714885;10.420871
OCPI-130-EVOS_thing9485;slow,fast;Via Mario Lalli ‌Pisa;43.717639;10.409008
OCPI-130-19XP22T5HK1AL00077_171skipo8s1;slow,fast;Piazza Martiri della Libertà, 56127 Pisa PI,  ‌Pisa;43.721381;10.403441
OCPI-130-EVOS_thing15437;slow,fast;Via Angelo Battelli ‌Pisa;43.722352;10.413663
OCPI-130-EVOS_thing15430;slow,fast;Via Alberto Paparelli, 56127 Pisa PI, Italy ‌Pisa;43.723724;10.412827
OCPI-130-EVOS_thing15429;slow,fast;Via Alberto Paparelli, 56127 Pisa PI, Italy ‌Pisa;43.724381;10.410567
WA-ENELIT-2942;slow,fast;Via delle Poggere ‌Cascina;43.704503;10.458825
OCPI-130-EVOS_thing2986;fast;Via Ettore Tozzini ‌Calci;43.721764;10.496739
WA-ENELIT-2945;slow,fast;Via Martiri della Libertà ‌Cascina;43.703194;10.497507
OCPI-130-EVOS_thing3707;fast;Via Giuseppe Monteverdi ‌Calci;43.722500;10.499444
OCPI-130-EVOS_thing2987;fast;Via B. Buozzi ‌Calci;43.716944;10.514722
OCPI-130-EVOS_thing3178;slow,fast;Via Oberdan Brogiotti, 2 ‌Calci;43.725556;10.516111
OCPI-404-381117;fast;1 Via Bonanno Pisano  ‌Bientina;43.707783;10.610088
OCPI-130-EVOS_thing2434;slow,fast;Via Marco Polo - Carrozzeria Tiglio ‌Calcinaia;43.705400;10.617900
OCPI-130-19XP22T3KK4AZ00747_1712pbuevit;fast;VIA SOLFERINO ‌Castelfranco Di Sotto;43.701111;10.746389
OCPI-130-19XP22T3KK4AZ00678_17144d8hddm;fast;Via Luigi Einaudi ‌Castelfranco Di Sotto;43.702222;10.742778
OCPI-130-EVOS_thing2919;fast;VIA PAGANINI ‌San Miniato;43.703709;10.784028
OCPI-130-21XP22T3KKJAK00201_171dya8rq0v;fast;Via Alberto Manzi, 56029 Santa Croce sull'Arn ‌Santa Croce Sull'arno;43.709926;10.774143
OCPI-130-19XP22T3KK4AD00462_171ghvydv3y;fast;Piazza del Popolo ‌Santa Croce Sull'arno;43.711920;10.779838
OCPI-130-19XP22T3KK4AD00463_171j6cyyhip;fast;Piazza Oscar Romero ‌Santa Croce Sull'arno;43.714020;10.771249
OCPI-130-20XP22T3KK4AZ00052_171m76v44nf;fast;Piazza Enzo Biagi ‌Santa Croce Sull'arno;43.716389;10.793611
NC-4371697310775694;slow;Via del Bosco ‌Santa Croce sull'Arno;43.716972;10.775694
OCPI-130-19XP22T3KK4AD00432_171nwipjqin;fast;Via Caduti sul Lavoro ‌Santa Croce Sull'arno;43.717724;10.760703
OCPI-130-19XP22T3KK4AD00363_171qko5dnmj;fast;PIAZZA MATILDE SERAO ‌Santa Croce Sull'arno;43.719817;10.786011
OCPI-130-19XP22T3KK4AD00256_171tzxc9jdg;fast;Via di Pelle ‌Santa Croce Sull'arno;43.722500;10.774100
OCPI-130-19XP22T3KK4AD00444_171vfvt2xeq;fast;PIAZZA BEINI ‌Santa Croce Sull'arno;43.723631;10.768290
OCPI-130-19XP22T3KK4AD00240_171w4i95n7l;fast;VIA DI FUCECHIELLO, 5 - UNICOOP ‌Fucecchio;43.724167;10.800833
NC-4374217510816487;fast;Via Pistoiese ‌Fucecchio;43.742175;10.816487
OCPI-130-EVOS_thing2269;fast;VIA I MAGGIO ‌Empoli;43.706200;10.897268
EDS_TOY_0079;fast;Via Primo Maggio Zona Ind. Terrafino ‌Empoli;43.707806;10.901778
OCPI-130-EVOS_thing2576;slow,fast;Via Giuseppe di Vittorio ‌Empoli;43.708091;10.907002
NC-4370785910909535;slow,fast;Via I Maggio, 14 ‌Terrafino;43.707859;10.909535
gir.vat.mx.01b9ce;rapid;Via di Bronciana 4 ‌Empoli;43.709064;10.912302
OCPI-130-18XM32T7CB3W000123;rapid,fast,slow;Via Raffaello Sanzio ‌Empoli;43.714263;10.923055
OCPI-130-EVOS_thing2522;slow,fast;Via della Chiesa di Avane ‌Empoli;43.726607;10.923846
OCPI-130-EVOS_thing2401;slow,fast;Piazzetta BorrominI ‌Empoli;43.723083;10.928308
OCPI-130-EVOS_thing2268;fast;Via Bonistallo ‌Empoli;43.715517;10.936087
NC-4372050610936646;fast;Viale Giotto 32 ‌Empoli;43.720506;10.936646
NC-4371266110942923;fast;Via Antonio Pacinotti 15 ‌Empoli;43.712661;10.942923
OCPI-130-EVOS_thing2924;fast;VIA RAFFAELLO SANZIO 22 - Auto No Problem ‌Vinci;43.727900;10.939600
OCPI-130-EVOS_thing2112;fast;Via dei Caduti sul Lavoro (via Togliatti) - l ‌Vinci;43.726293;10.939757
OCPI-130-EVOS_thing2519;slow,fast;Via Gian Battista Vico ‌Empoli;43.711109;10.942131
OCPI-130-EVOS_thing30851;fast;Via Fabio Filzi, 7, 50059 Spicchio-Sovigliana ‌Spicchio-sovigliana;43.724988;10.942579
OCPI-130-EVOS_thing2111;fast;Via Nazario Sauro - Parco dei Mille ‌Vinci;43.728068;10.944027
OCPI-130-EVOS_thing2109;fast;VIA BIXIO - PARCHEGGIO ‌Vinci;43.726131;10.945915
OCPI-130-EVOS_thing2337;fast;Piazza Guido Guerra ‌Empoli;43.722766;10.948067
OCPI-130-EVOS_thing2336;fast;Via Curtatone e Montanara ‌Empoli;43.719248;10.949730
OCPI-130-EVOS_thing8291;slow,fast;Via Ponzano 43 ‌Empoli;43.712923;10.951831
Enegan_001;fast;Via Limitese  ‌Spicchio-Sovigliana;43.734073;10.957848
NC-4373415610958349;fast;Via Limitese ‌Spicchio-Sovigliana;43.734158;10.958349
OCPI-130-EVOS_thing2270;fast;Via delle Olimpiadi ‌Empoli;43.730683;10.960566
OCPI-130-EVOS_thing8633;fast;Via Leopoldo Giuntini ‌Empoli;43.719037;10.969559
NC-4372102110974188;fast;Tinghi Motors Srl - Via Leopoldo Giuntini ‌Empoli;43.721021;10.974188
NC-4372084910974739;fast;Via Leopoldo Giuntini ‌Empoli;43.720849;10.974739
OCPI-130-EVOS_thing10859;fast;Via Viaccia - Truck Italia SPA ‌Empoli;43.717778;10.988888
NC-4372311911001810;slow,fast;Via Urbania ‌Montelupo fiorentino;43.723118;11.001810
NC-4372596810996325;slow;Via dell'Artigianato ‌Montelupo Fiorentino;43.727640;11.004596
NC-4372706711010481;slow;Via Tosco-Romagnola Sud ‌Montelupo Fiorentino;43.727066;11.010481
OCPI-130-EVOS_thing3738;fast;Via Raffaello Caverni - UNICOOP ‌Montelupo Fiorentino;43.730851;11.017334
OCPI-130-EVOS_thing2636;fast;Via Raffaello Caverni - UNICOOP ‌Montelupo Fiorentino;43.730833;11.018055
NC-4371973311019858;slow;Via di Botinaccio ‌Montespertoli;43.718624;11.018935
NC-4371337811055687;slow;Via Chiantigiana ‌Lastra a Signa;43.714767;11.053220
OCPI-130-19XM32T7KK3AR00011;rapid;SGC Firenze - Pisa - Livorno, Lastra a Signa  ‌Lastra A Signa;43.735752;11.106154
OCPI-130-EVOS_thing2995;fast;VIA MASACCIO 15, VINGONE - UNICOOP ‌Scandicci;43.749521;11.178357
WA-TESLA-38152;fast;Via Colleramole ‌Impruneta;43.716401;11.208239
NC-4373562511209706;slow;Via di Giogoli 12 ‌Firenze;43.735626;11.209685
NC-4370514311212176;fast;Via Montebuoni ‌Impruneta;43.705143;11.212176
WA-ENELIT-3683;slow,fast;Piazza Niccolò Acciaiuoli ‌Firenze;43.735580;11.225212
WA-ENELIT-3240;slow,fast;via Virgilio Biagini 6 ‌Firenze;43.735276;11.226151
OCPI-130-17EM32T77B3W000022;rapid;Piazza Don Pietro Puliti ‌Firenze;43.736205;11.226554
OCPI-130-20XP22T5HK1AL00255_172ohddy7wr;slow,fast;Via Giovanni Agnelli - MC DONALD'S ‌Firenze;43.746389;11.286667
NC-4374671311286957;slow;Via Giovanni Agnelli ‌Firenze;43.746712;11.286957
OCPI-130-21XP22T5HK1AL00083_172g4qt366l;slow,fast;Via del Crocifisso, 38, 50012 Bagno a Ripoli  ‌Grassina;43.739845;11.289101
OCPI-130-21XP22T5HK1AL00082_172fnlxmqgg;slow,fast;Via del Crocifisso, 38, 50012 Bagno a Ripoli  ‌Grassina;43.739472;11.289712
WA-ENELIT-3264;slow;Via Benedetto Fortini ‌Firenze;43.740532;11.291268
NC-4372259411292935;slow;Via Costa al Rosso ‌Grassina;43.722595;11.292935
OCPI-130-EVOS_thing2155;fast;Via San Michele a Tegolaia ‌Bagno A Ripoli;43.725234;11.293771
OCPI-130-EVOS_thing2375;slow,fast;Via Aldo Moro ‌Bagno A Ripoli;43.737394;11.295518
OCPI-130-EVOS_thing2387;slow,fast;Via Spinello Aretino ‌Bagno A Ripoli;43.719867;11.297282
OCPI-130-EVOS_thing34817;fast;Via di Belmonte, 50012 Bagno a Ripoli FI, Ita ‌Antella;43.726617;11.309206
OCPI-130-EVOS_thing2156;fast;VIA CARNIA ‌Bagno A Ripoli;43.727500;11.319700
NC-4374522811333464;slow,fast;Via di Centanni ‌Bagno a Ripoli;43.745228;11.333464
OCPI-130-EVOS_thing2264;fast;Via G. Dossetti - Località Troghi ‌Rignano Sull'arno;43.713340;11.395050
OCPI-130-EVOS_thing2251;fast;Via Roma ‌Rignano Sull'arno;43.717680;11.450880
OCPI-172-19;slow;Via Roma ‌Rignano sull'Arno;43.721247;11.453410
OCPI-130-19XP22T3KK4AS00037_172hlsywx2u;fast;Strada Comunale di Fontisterni ‌Pelago;43.741000;11.471222
NC-4372325811766354;fast;Viale Vittorio Veneto ‌Poppi;43.723259;11.766354
NC-4370165011806591;fast;Via Rignano ‌Bibbiena;43.701649;11.806591
NC-4371343412626770;slow;Strada Statale 73bis ‌Tufo;43.705337;12.605398
OCPI-130-19XM32T7CB3W000207;rapid;Piazza Mercatale ‌Urbino;43.724304;12.634386
OCPI-130-EVOS_thing6000;fast;Via Luciano Laurana ‌Urbino;43.725363;12.640527
OCPI-130-EVOS_thing7106;slow,fast;Viale Bruno Buozzi ‌Urbino;43.727856;12.633527
OCPI-130-EVOS_thing5999;fast;Viale Gramsci - Porta Santa Lucia ‌Urbino;43.729640;12.636103
OCPI-130-21XP22T3KKJAL00093;fast;Via Bonconte da Montefeltro ‌Urbino;43.734906;12.631956
NC-4373560412643943;fast,rapid;Via Sasso 119 ‌Casino Noci;43.735437;12.644210
OCPI-130-EVOS_thing5646;slow,fast;Via Sasso 78 - CONAD ‌Urbino;43.735556;12.644167
OCPI-129-2000073e-50c3-4de2-ac9d-4ccaa3e70d6e;fast;Via della Libertà, 11 ‌Montefelcino;43.742030;12.823070
OCPI-129-f5becb41-3384-4acc-95bd-f59bf05aa066;fast;Via Flaminia, 17 ‌Montefelcino;43.714120;12.855930
OCPI-130-20XM32T7KK4AR00009;rapid;Via Barrocciai, 61040 Pian di Rose PU, Italy ‌Pian Di Rose;43.700831;12.867947
OCPI-129-4bdc9b17-0ce4-4d9f-bf9f-71f02f3aed96;fast;Via Roma, 100 ‌Terre Roveresche;43.733410;12.968240
OCPI-129-40f5dc0c-aeb6-4fbf-babd-55154dd62001;fast;Via Giuseppe Garibaldi, 45 ‌Terre Roveresche;43.717560;12.978430
OCPI-130-21XP22T5HKJAL00274;slow,fast;Via Pergolese, 228 - Classe A ‌Ponte Rio;43.729704;13.098398
NC-4372257813214300;fast;Lungomare Goffredo Mameli ‌Senigallia;43.722576;13.214300
OCPI-126-SC0089.CB;fast;Viale Pietro Bonopera ‌Senigallia;43.715109;13.222426
OCPI-126-SC0090.CB;fast;Piazzale libertà ‌Senigallia;43.714987;13.224104
WA-TESLA-30094;fast;Piazzale della Libertà ‌Senigallia;43.715196;13.224676
4371525099999999513224841-NC_1;slow;Lungo Mare D. Alighieri, 2 ‌Senigallia;43.715252;13.224841
NC-4370082613246644;fast;Lungomare Leonardo da Vinci, 11 ‌Senigallia;43.700826;13.246644
NC-4377959710389813;slow;Via Argine Vecchio ‌Vecchiano;43.779597;10.389813
OCPI-130-19XP22T3KK4AS00013_173uzpbw6le;fast;Piazza Giovanni XXIII ‌San Giuliano Terme;43.779701;10.400610
NC-4378084010436073;slow;Località Le Capanne ‌San Giuliano Terme;43.780733;10.435951
OCPI-130-21XP22T3KK4AK352RJ_17382l4ckk4;fast;Piazza L. Gereschi San Giuliano Terme ‌San Giuliano Terme;43.761740;10.436372
JN22HF1519A119;fast;Via Marino Dinucci ‌San Giuliano Terme;43.759382;10.439249
WA-TESLA-40609;fast;Via del Cimitero Diciannovesima ‌Lucca;43.781340;10.456331
OCPI-130-EVOS_thing2400;slow,fast;Via della Pieve Vecchia ‌Lucca;43.779657;10.458002
WA-TESLA-26058;fast;Via Martiri della Libertà ‌Orentano;43.777760;10.666337
OCPI-130-19XP22T3KK4AD00470_172yeorn2kw;fast;Piazza della segheria ‌Santa Croce Sull'arno;43.754167;10.703056
NC-4378304110841627;fast;Via dell’Acquerata 2 ‌Cerreto Guidi;43.783041;10.841627
OCPI-130-EVOS_thing2110;fast;Via Bruno Buozzi (Piazza Garibaldi) ‌Vinci;43.783086;10.925697
1376602.00271;fast;Via Niccolò Machiavelli ‌Signa;43.786262;11.097535
NC-4379126511067961;fast;Via Montefortini 50 ‌Comeana;43.791265;11.067961
OCPI-130-EVOS_thing2334;rapid,fast,slow;Via Santa Maria a Castagnolo, 50055 Lastra a  ‌Lastra A Signa;43.767300;11.120000
OCPI-130-19XP22T3KK1AL00076_173kqo898rp;fast,slow;Viale Europa - UNICOOP ‌Scandicci;43.771668;11.143333
OCPI-130-19XP22T3KK4AZ00253_17484u07x43;fast;VIA LAZIO ‌Firenze;43.790000;11.168611
OCPI-258-IT*911*E*IT*000230*0000001;rapid;Via de' Cattani 81 ‌Firenze;43.798100;11.169200
OCPI-130-EVOS_thing2389;slow,fast;Via Lazio - Via Marche - UNICOOP ‌Firenze;43.790320;11.171464
437589511180667999999999-NC_1;slow;Via di Rialdoli ‌Scandicci;43.758949;11.180668
NC-4377012511189047;rapid;Viadotto del Ponte all'Indiano ‌Firenze;43.770126;11.189047
OCPI-212-85ceb347-edd3-4c55-8fe8-ef8558725608;fast;Via Arturo Ferrarin 30 ‌Firenze;43.799160;11.190440
WA-ENELIT-3293;slow;Via Madonna del Pagano ‌Firenze;43.778631;11.191220
OCPI-130-20XM32T7KK4AR00216;rapid;Via A. Canova, 172, 50142 Firenze FI, Italy ‌Firenze;43.780463;11.192807
OCPI-130-EVOS_thing2103;fast;Via della Romagna Toscana, 11/15 - GMG SpA ‌Firenze;43.769509;11.193929
WA-ENELIT-3299;slow;Via Signorelli Luca ‌Firenze;43.776406;11.194105
WA-ENELIT-3286;slow;Via Pratese ‌Firenze;43.798696;11.195316
WA-ENELIT-4421;slow,fast;Via Primo Settembre ‌Firenze;43.798511;11.195399
WA-ENELIT-3259;slow,fast;Via A. Canova ‌Firenze;43.779181;11.197843
WA-ENELIT-3278;slow;Via Francesco Granacci ‌Firenze;43.767711;11.199216
OCPI-130-EVOS_thing2092;fast;Via Pistoiese - GARAGE A PAGAMENTO ‌Firenze;43.795212;11.197092
OCPI-130-18XM32T77B3W000096;rapid,fast,slow;Viuzzo delle Case Nuove - UNICOOP ‌Scandicci;43.765779;11.198130
OCPI-130-20XM32T7KK4AR00208;rapid;Via delle Bagnese ‌Scandicci;43.756763;11.199102
WA-ENELIT-3209;slow,fast;Via Assisi ‌Firenze;43.781539;11.200542
WA-ENELIT-4419;slow;Via Assisi ‌Firenze;43.782030;11.200860
WA-ENELIT-3277;slow,fast;Piazza Carlo Dolci ‌Firenze;43.768080;11.206084
1252;slow;Viale Pietro Nenni 16/3 ‌Firenze;43.765762;11.206512
WA-ENELIT-3295;slow,fast;Via Cesare Maccari ‌Firenze;43.776943;11.209068
OCPI-130-20XP22T3KK1AL00077_173l32ree1u;fast;Via Lucca, 11 - Autofficina Nucci ‌Firenze;43.771938;11.210658
OCPI-130-20XP22T5HK4AL00122_174cvruz8ez;fast,slow;Via Orazio Vecchi, 50127 Firenze FI, Italy ‌Firenze;43.793721;11.212379
WA-ENELIT-3275;slow;Piazza Pier della Francesca ‌Firenze;43.770273;11.212391
WA-ENELIT-3311;slow,fast;Via Nicola Pisano ‌Firenze;43.766325;11.212867
WA-ENELIT-3174;slow,fast;Viale delle Magnolie ‌Firenze;43.778175;11.216484
WA-ENELIT-3666;slow,fast;Via Arcangelo Corelli ‌Firenze;43.790679;11.217703
OCPI-130-19XP22T3KK4AZ00243_1748valswcr;fast;Via Arturo Toscanini, 82 ‌Firenze;43.790576;11.218891
OCPI-130-20XM32T7KK4AR00209;rapid;Via Francesco Baracca, Firenze FI, Italy ‌Firenze;43.791726;11.219154
WA-ENELIT-3429;slow;Viale Alessandro Guidoni ‌Firenze;43.797413;11.219355
WA-ENELIT-3308;slow,fast;Viale della Toscana ‌Firenze;43.793539;11.220800
WA-ENELIT-3274;slow;Via di Soffiano ‌Firenze;43.769573;11.223565
WA-ENELIT-3677;slow,fast;Via Baccio Bandinelli ‌Firenze;43.775961;11.227635
WA-ENELIT-3197;slow,fast;Via Carlo del Prete ‌Firenze;43.796644;11.229165
WA-ENELIT-3670;slow;Via Francesco Veracini ‌Firenze;43.785675;11.230414
WA-ENELIT-3257;slow,fast;Via Giuseppe Galliano ‌Firenze;43.786307;11.230710
WA-ENELIT-3761;slow,fast;Via Antonio Vivaldi ‌Firenze;43.781941;11.232235
OCPI-130-19XP22T3KK4AZ00221_17477ukdtlz;fast;VIA CASTELNUOVO TEDESCO ‌Firenze;43.789282;11.219239
OCPI-130-17EM32T77B3W000004;rapid;Viale Guidoni ‌Firenze;43.797051;11.223035
OCPI-130-EVOS_thing2215;fast;Via Carlo Del Prete - UNICOOP ‌Firenze;43.796956;11.228582
OCPI-130-20XM32T7KK4AR00214;rapid;Via Pisana, 65 ‌Firenze;43.771973;11.231809
WA-ENELIT-3678;slow;Viale Raffaello Sanzio ‌Firenze;43.771644;11.233299
OCPI-130-19XP22T3KK4AZ00257_1743d7cgq9l;fast;Via Anton Francesco Doni ‌Firenze;43.786264;11.233529
WA-TESLA-19447;fast;Via Pisana ‌Firenze;43.771451;11.234481
WA-ENELIT-3782;slow,fast;Via Giovanni dei Marignolli ‌Firenze;43.789602;11.235300
WA-ENELIT-3679;slow,fast;Viale Aleardo Aleardi ‌Firenze;43.768671;11.236944
WA-ENELIT-3243;slow,fast;Via del Gelsomino ‌Firenze;43.750203;11.238066
WA-ENELIT-4422;slow;Via del Terzolle ‌Firenze;43.796183;11.238242
WA-ENELIT-3272;slow,fast;Via Della Fonderia ‌Firenze;43.772543;11.238580
WA-ENELIT-3225;slow,fast;Via Alessandro Scarlatti ‌Firenze;43.781929;11.238832
WA-ENELIT-3676;slow,fast;Via dell'Orto ‌Firenze;43.769266;11.239692
WA-ENELIT-3748;slow,fast;Via Andrea Cesalpino ‌Firenze;43.796954;11.240141
WA-ENELIT-3622;slow,fast;Piazzale della Porta al Prato ‌Firenze;43.778454;11.240325
WA-ENELIT-3663;slow;Via di Sant' Jacopino ‌Firenze;43.784176;11.240735
OCPI-130-19XP22T3KK4AZ00248_17428bg5w4n;fast;Via Vincenzo Bellini ‌Firenze;43.785374;11.235303
OCPI-130-19XP22T3KK4AZ00250_1746p747alc;fast;VIA CIRCONDARIA ‌Firenze;43.788876;11.236704
OCPI-130-EVOS_thing2099;fast;Viale Francesco Redi 47E - GARAGE A PAGAMENTO ‌Firenze;43.786389;11.237777
OCPI-130-EVOS_thing2616;fast;Via Corsica 27R - GARAGE A PAGAMENTO ‌Firenze;43.788526;11.239475
WA-ENELIT-5401;slow,fast;Via Senese ‌Firenze;43.759749;11.241296
WA-ENELIT-3313;slow;Viale Francesco Petrarca ‌Firenze;43.760858;11.241313
OCPI-130-EVOS_thing2356;slow,fast;Via Filippo Corridoni, 35A - Sede Enel ‌Firenze;43.791936;11.241894
WA-ENELIT-4164;slow,fast;Via del Piaggione ‌Firenze;43.770518;11.243535
WA-ENELIT-3179;slow,fast;Piazza del Carmine ‌Firenze;43.768875;11.243721
WA-TESLA-23554;fast;Viale Machiavelli ‌Firenze;43.758602;11.244447
WA-ENELIT-3297;slow,fast;Via del Palazzo Bruciato ‌Firenze;43.790886;11.244537
WA-ENELIT-3196;slow,fast;Via degli Orti Oricellari ‌Firenze;43.776506;11.245746
WA-ENELIT-3249;slow,fast;Via della Scala ‌Firenze;43.775316;11.245825
WA-ENELIT-3227;slow,fast;Borgo Ognissanti ‌Firenze;43.771984;11.246239
WA-ENELIT-5053;slow,fast;Piazza Pietro Leopoldo ‌Firenze;43.791646;11.246558
WA-ENELIT-3176;slow,fast;Via Sant'Agostino ‌Firenze;43.766559;11.246649
WA-ENELIT-3317;slow,fast;Via Michele Mercati ‌Firenze;43.794894;11.247793
OCPI-126-SC0056.WB;slow;Parcheggi Santa Maria Novella ‌Firenze;43.776263;11.248888
OCPI-130-19XP22T3KK4AZ00099_172ury0gy2j;fast;VIA DEL GELSOMINO 11 - AUTO3 ‌Firenze;43.751321;11.243387
OCPI-130-EVOS_thing2633;fast,slow;CARLO PISACANE - UNICOOP ‌Firenze;43.792500;11.245600
OCPI-130-EVOS_thing2627;fast;Via Palazzuolo, 29 - International Garage - G ‌Firenze;43.773611;11.246944
OCPI-130-19XP22T3KK4AS00018_173rf1039uo;fast;Piazza Adua - Parcheggio Santa Maria Novella ‌Firenze;43.776900;11.248800
WA-ENELIT-3192;slow;Piazza Adua ‌Firenze;43.777905;11.249042
WA-ENELIT-3421;slow,fast;Piazza Ludovico Antonio Muratori ‌Firenze;43.787417;11.249338
WA-ENELIT-3305;slow;Lungarno Guicciardini ‌Firenze;43.768599;11.249671
