"idStation","speed","location","lat","lng","Sigla","Provincia"
"NC-456261839900827","slow","Via Guglielmo Marconi ‌Castelli Calepio","45.627209","9.901155","BG","bergamo"
"OCPI-129-92a2e6a4-c72f-400f-a702-b29cef0a15d6","fast,rapid","Via Carlo Cattaneo, 22 ‌Palazzolo sull'Oglio","45.618879","9.92727","BS","brescia"
"OCPI-130-19XP22T3KK4AZ00848","fast","Piazza degli Alpini ‌Erbusco","45.600749","9.941723","BS","brescia"
"NC-456494669942552","slow","Via Vanzago 9/A ‌Paratico","45.649466","9.942552","BS","brescia"
"NC-456051049951942","slow","Località Carretto ‌Erbusco","45.605104","9.951942","BS","brescia"
"WA-TESLA-32883","fast","Via Vittorio Emanuele ‌Erbusco","45.60819","9.979638","BS","brescia"
"NC-456463789991606","fast","Via Giuseppe Verdi ‌Corte Franca","45.646378","9.991606","BS","brescia"
"WA-TESLA-37746","fast","Via Pio IX ‌Erbusco","45.600081","10.000733","BS","brescia"
"WA-TESLA-41295","fast","Via Cinquino ‌Corte Franca","45.622813","10.003277","BS","brescia"
"NC-4563368910020441","slow","Via San Carlo ‌Provaglio d'Iseo","45.63369","10.020441","BS","brescia"
"OCPI-130-20XP22T3KK4AL00722","fast","Via Luigi Cadorna ‌Passirano","45.608631","10.042692","BS","brescia"
"OCPI-123-LOC8315","fast","Via Sebina ‌PROVAGLIO D'ISEO","45.634748","10.043416","BS","brescia"
"OCPI-130-20XP22T3KK1AL00407","fast","Via Vittorio Bachelet ‌Passirano","45.603421","10.064034","BS","brescia"
"OCPI-130-20XP22T3KK1AL00170","fast","Via Giacomo Matteotti ‌Passirano","45.612892","10.074374","BS","brescia"
"NC-4561990810081831","slow","Via Europa ‌Monticelli Brusati","45.619908","10.081831","BS","brescia"
"OCPI-130-19XP22T3KK4AZ00845","fast","Via IV novembre ‌Monticelli Brusati","45.631403","10.094001","BS","brescia"
"OCPI-130-20XP22T3KK1AL00618","fast","Via Villa ‌Monticelli Brusati","45.620962","10.096225","BS","brescia"
"NC-4560918510207754","slow","Via Giuseppe Mazzini ‌Concesio","45.609174","10.207413","BS","brescia"
"ALFAZERO_SN1900432","fast","PIAZZA PAOLO VI ‌CONCESIO","45.60666","10.21564","BS","brescia"
"ALFAZERO_SN1900430","fast","VIA MATTEI ‌CONCESIO","45.60397","10.22167","BS","brescia"
"NC-4564981310249920","rapid","Via Monsuello ‌Lumezzane","45.649749","10.250038","BS","brescia"
"NC-4564987910266515","fast,rapid","Via Monsuello ‌Lumezzane","45.649879","10.266515","BS","brescia"
"NC-4563660210270397","slow,fast","Via Cefalonia ‌Lumezzane","45.636602","10.270397","BS","brescia"
